loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
3768,2,Graduate,No,5054197.0,38188091,16,457.0,,12048393,14507174,7292591,Approved
3769,0,Not Graduate,Yes,8930848.0,36604972,8,774.0,3671384.0,14162329,24488189,14992149,Approved
3770,0,Not Graduate,No,1676201.0,4613939,20,324.0,18566788.0,18423954,19861346,11298848,Rejected
3771,3,Graduate,No,4286219.0,12396332,18,882.0,17924119.0,16512844,24141564,9077316,Approved
3772,5,Graduate,No,2267681.0,26322554,14,522.0,1131002.0,17688481,24436469,1992697,Approved
3773,2,Graduate,Yes,3527335.0,31238046,4,459.0,9686399.0,4945272,7767610,10658143,Rejected
3774,4,Not Graduate,No,1213165.0,17287100,2,374.0,25552457.0,8694895,12553359,11895857,Rejected
3775,3,Not Graduate,No,1197935.0,20604668,2,437.0,28086506.0,1778247,19836129,3254255,Rejected
3776,5,Not Graduate,No,3085258.0,6138485,6,778.0,16851784.0,7953039,1451465,14187542,Approved
3777,4,Not Graduate,Yes,4825387.0,39375927,20,852.0,22720601.0,11039335,21951370,6804733,Approved
3778,3,Graduate,No,1727329.0,24631881,4,602.0,7739289.0,7016662,10162459,3743113,Rejected
3779,3,Graduate,No,9170147.0,14842942,8,686.0,1363628.0,3357663,6794842,3896995,Approved
3780,5,Graduate,No,4543240.0,4174044,16,771.0,20543490.0,4182525,10927589,12975985,Approved
3781,2,Graduate,No,5731345.0,8142190,10,633.0,16291184.0,16609305,5668817,10072336,Approved
3782,1,Not Graduate,No,9792338.0,8335070,10,608.0,14319709.0,2592485,5803118,3032922,Approved
3783,0,Not Graduate,Yes,3332390.0,35208402,12,827.0,3862513.0,18905025,8746316,4854009,Approved
3784,4,Graduate,Yes,1288707.0,26634317,10,839.0,9625668.0,17504003,13352321,6702316,Approved
3785,4,Not Graduate,No,8791173.0,19014285,10,462.0,8860239.0,13081320,18397148,12393351,Rejected
3786,0,Not Graduate,No,8723890.0,2762396,14,354.0,1107581.0,6248498,21669613,14090471,Rejected
3787,3,Graduate,Yes,3590880.0,4956888,12,754.0,7991993.0,8883330,4801863,14072235,Approved
3788,2,Graduate,No,3072671.0,22388243,20,604.0,28094166.0,3326294,15472109,6460025,Rejected
3789,0,Graduate,No,9570698.0,20886657,4,401.0,6664559.0,16129601,6271159,7598321,Rejected
3790,5,Not Graduate,No,7361493.0,7044008,2,853.0,16837546.0,17171855,157678,11659397,Approved
3791,1,Not Graduate,Yes,4953443.0,28654594,2,687.0,1074453.0,4075291,19284179,14525510,Rejected
3792,0,Not Graduate,Yes,9458646.0,16724996,8,507.0,23263843.0,4481169,394490,2404185,Approved
3793,3,Graduate,No,6612953.0,1425180,4,614.0,9748702.0,14890923,13614818,8801744,Approved
3794,4,Graduate,No,3665724.0,10841678,12,348.0,20206280.0,10986387,3707046,1043765,Approved
3795,0,Not Graduate,No,5281822.0,30044497,18,871.0,12439278.0,3573623,11365918,9360383,Approved
3796,3,Not Graduate,No,8461636.0,13929960,20,817.0,20534059.0,14515815,23678614,4834582,Approved
3797,3,Not Graduate,No,9812725.0,15541174,20,447.0,23671034.0,17234070,10821215,7147738,Approved
3798,0,Not Graduate,No,4213221.0,11838536,16,510.0,12310863.0,3960437,6651152,4416184,Approved
3799,1,Graduate,No,,29707387,8,671.0,28079971.0,8193339,6061591,2048306,Approved
3800,3,Not Graduate,No,3888472.0,21472292,4,896.0,27975770.0,5884102,24171938,11642855,Approved
3801,1,Not Graduate,No,1576353.0,28051750,2,346.0,24810932.0,12785966,9647733,2023737,Rejected
3802,5,Graduate,Yes,7221835.0,21546102,14,798.0,17398211.0,8908621,23450006,1838482,Approved
3803,4,Not Graduate,No,8054741.0,29879840,20,454.0,23693473.0,12763926,14069127,7060378,Rejected
3804,5,Graduate,Yes,267323.0,30635637,6,529.0,25080914.0,4436072,1214901,8738520,Rejected
3805,1,Graduate,No,6335379.0,6661844,12,599.0,10983675.0,1318921,23485526,7101927,Approved
3806,5,Graduate,No,7955036.0,7892387,10,457.0,4933121.0,6536816,110996,8402712,Approved
3807,2,Graduate,Yes,9605099.0,12558415,10,546.0,27960849.0,3394586,20175409,8254868,Approved
3808,2,Graduate,No,6245404.0,27163053,4,867.0,22687515.0,18512482,2903366,1328506,Approved
3809,0,Graduate,No,7224666.0,1291072,18,450.0,25016999.0,15469312,21664535,10532476,Approved
3810,0,Not Graduate,No,2001708.0,25615689,8,598.0,23666343.0,4489542,9953415,4325042,Rejected
3811,4,Graduate,Yes,2546748.0,24847530,20,353.0,2417755.0,8351214,3277132,3321158,Rejected
3812,2,Graduate,No,6407785.0,18341318,2,522.0,4615561.0,18695026,13673474,8249378,Approved
3813,1,Graduate,Yes,4573902.0,10856895,4,879.0,1588917.0,16008839,8440993,1361989,Approved
3814,3,Not Graduate,Yes,1700750.0,10405984,18,864.0,12363131.0,19239818,10733055,14571185,Approved
3815,1,Graduate,Yes,5497921.0,33603577,14,766.0,7629610.0,7299809,9390156,1398670,Approved
3816,3,Graduate,Yes,8914124.0,5914368,20,785.0,22606842.0,149630,2072031,4211095,Approved
3817,2,Not Graduate,No,3937578.0,1659898,4,851.0,19261398.0,13112435,12342292,9901616,Approved
3818,4,Not Graduate,No,5415477.0,36426278,14,743.0,25337670.0,12419995,24911424,11653699,Approved
3819,4,Not Graduate,No,4228618.0,38038559,8,437.0,16513595.0,14602410,7738945,8075782,Rejected
3820,2,Graduate,No,1386737.0,30040056,20,591.0,2747578.0,17184979,16745400,11350621,Rejected
3821,2,Graduate,Yes,7814219.0,9358152,4,509.0,23597671.0,11139995,331049,7705983,Approved
3822,2,Not Graduate,No,7473096.0,14396478,8,510.0,10822104.0,3307708,20589849,4462672,Approved
3823,4,Graduate,Yes,8450682.0,18794308,10,687.0,11384205.0,18185124,21866434,4038069,Approved
3824,1,Graduate,No,7626732.0,32152907,8,695.0,20983415.0,16511362,9171415,14678265,Approved
3825,1,Graduate,No,9755141.0,17355034,6,423.0,189906.0,16635480,12327321,9989157,Approved
3826,0,Not Graduate,Yes,7325234.0,38974548,12,860.0,24675847.0,2972850,6679943,7958365,Approved
3827,2,Graduate,No,8058682.0,16661635,2,423.0,24996626.0,5083640,1759918,12601388,Rejected
3828,2,Not Graduate,Yes,3197577.0,16097100,16,367.0,10108501.0,16024472,12855239,1170790,Rejected
3829,5,Not Graduate,No,4803670.0,30678773,10,774.0,7739094.0,14828963,1956945,14139528,Rejected
3830,1,Graduate,Yes,9724814.0,9213472,16,657.0,961143.0,3612700,1526417,13708086,Approved
3831,2,Not Graduate,No,6568684.0,9958083,20,755.0,7755125.0,12155817,5908171,7971794,Approved
3832,4,Not Graduate,Yes,4668502.0,18101415,8,645.0,955433.0,2471797,1278055,2863923,Approved
3833,4,Not Graduate,No,2823207.0,17511571,8,820.0,1800611.0,1130123,203905,8914380,Approved
3834,2,Graduate,No,6496164.0,6151493,10,797.0,21978182.0,12701341,9064567,3500398,Approved
3835,2,Not Graduate,No,4190159.0,11611843,10,627.0,17028505.0,17125732,10852610,14699824,Approved
3836,1,Graduate,No,8622632.0,8782043,12,629.0,24835950.0,8243411,20825191,7067876,Approved
3837,5,Not Graduate,No,6452654.0,20631818,10,865.0,14700135.0,12403850,19841387,12589238,Approved
3838,0,Graduate,No,1253927.0,38611931,10,726.0,25592124.0,8633966,6432289,10387922,Approved
3839,5,Graduate,Yes,4310263.0,14142280,16,742.0,-40951.0,4360677,10100605,10687301,Approved
3840,4,Not Graduate,Yes,5935149.0,33394061,12,900.0,646918.0,12723535,11796848,10959051,Approved
3841,3,Not Graduate,No,7360516.0,16287340,4,394.0,15980370.0,9019130,8310637,3572686,Rejected
3842,0,Not Graduate,No,4499024.0,30656133,8,750.0,13466242.0,18630833,23064237,8565358,Approved
3843,2,Graduate,No,2145640.0,26045048,8,616.0,18813448.0,3477080,11244477,4056962,Rejected
3844,2,Graduate,Yes,,7666210,10,786.0,12277647.0,8577306,1627879,11659813,Approved
3845,0,Not Graduate,No,326875.0,28710975,12,876.0,16150317.0,17955359,23598264,5355205,Approved
3846,3,Not Graduate,Yes,868137.0,29334662,10,304.0,18188223.0,1181445,18865495,5954864,Rejected
3847,5,Not Graduate,No,8285248.0,4502304,12,670.0,25512102.0,17705891,2865681,12520027,Approved
3848,3,Graduate,No,8107761.0,3322721,16,854.0,19008395.0,18179238,16281734,14632711,Approved
3849,4,Graduate,Yes,,28542884,8,487.0,7305920.0,18423509,313388,9042674,Approved
3850,0,Not Graduate,No,2378017.0,408407,6,325.0,7618127.0,6574392,18053743,10500723,Approved
3851,2,Not Graduate,Yes,8602490.0,28598069,18,461.0,3869306.0,12583045,19064299,11147358,Approved
3852,0,Graduate,No,314883.0,29792285,6,429.0,15857440.0,2013702,4783004,10446548,Rejected
3853,3,Not Graduate,No,1471234.0,33131902,16,832.0,8404901.0,13642726,16532901,11136245,Approved
3854,5,Not Graduate,No,6665960.0,12182213,20,709.0,29091932.0,15181909,413222,10674860,Approved
3855,3,Graduate,No,7897691.0,23185026,10,887.0,6452641.0,8762415,6450320,1489692,Approved
3856,0,Graduate,Yes,9586278.0,20794461,18,372.0,26495783.0,18784060,12707132,10284110,Approved
3857,2,Graduate,No,7141678.0,23481564,6,532.0,22054174.0,17074599,18081330,14919088,Approved
3858,3,Not Graduate,No,5853754.0,3060524,20,405.0,18906444.0,11210991,14063908,9092756,Approved
3859,2,Graduate,No,8955817.0,3267748,20,308.0,26555196.0,4933889,24400407,9216368,Approved
3860,4,Graduate,Yes,8403491.0,1489497,16,349.0,18977404.0,16904235,13132409,4118806,Rejected
3861,4,Not Graduate,No,8246200.0,13055356,14,821.0,28108820.0,1004711,8126453,9498974,Approved
3862,3,Graduate,No,7579562.0,33575030,14,741.0,19497001.0,10839826,12016081,3929313,Approved
3863,2,Graduate,No,2437058.0,6166595,20,889.0,11204515.0,8828094,15063088,10715035,Approved
3864,1,Graduate,No,7947606.0,28217855,18,335.0,3868024.0,6275735,10608601,7788949,Rejected
3865,0,Not Graduate,No,2175952.0,19675858,16,501.0,3315799.0,12146225,3953300,727485,Rejected
3866,2,Not Graduate,No,381393.0,25253961,6,417.0,19232468.0,17946424,18276810,9550146,Rejected
3867,2,Graduate,No,9334331.0,27544838,12,468.0,8192748.0,7384046,10853048,7813749,Approved
3868,4,Not Graduate,Yes,9841965.0,20149860,12,811.0,28818096.0,2970353,846248,8640584,Approved
3869,3,Not Graduate,No,8043701.0,30425506,10,529.0,19121415.0,12868537,10954384,406021,Approved
3870,0,Graduate,No,9124240.0,9760607,6,859.0,3167414.0,1905566,14783218,984384,Approved
3871,2,Graduate,No,6990206.0,1874570,18,449.0,3415039.0,18271652,14367596,9785365,Rejected
3872,1,Graduate,No,,22109705,14,507.0,3759735.0,12892010,19220325,11788466,Rejected
3873,0,Graduate,No,2287356.0,10093083,8,360.0,19311712.0,4314460,13199427,10382019,Rejected
3874,4,Not Graduate,Yes,5109881.0,18953558,12,416.0,18654158.0,14524163,12141052,11609196,Rejected
3875,0,Not Graduate,No,312319.0,37213606,10,538.0,15472987.0,8922041,10207967,7282035,Rejected
3876,2,Graduate,No,7954269.0,21898409,2,347.0,1662994.0,15385918,9771217,13934264,Rejected
3877,0,Graduate,No,9260607.0,19925691,4,747.0,14107523.0,6352291,19401407,9291207,Approved
3878,5,Graduate,No,7261393.0,13719971,2,767.0,7275770.0,9038518,21017899,9664054,Approved
3879,3,Not Graduate,No,7526065.0,29292211,18,592.0,20013961.0,2686946,22301467,13980900,Approved
3880,1,Graduate,Yes,3381130.0,31168847,18,724.0,,15989716,23142691,10105769,Approved
3881,3,Not Graduate,No,1313664.0,10829107,10,816.0,4373675.0,4741546,1733028,707578,Approved
3882,4,Graduate,No,2753389.0,27079909,16,504.0,23658425.0,15698921,9021310,4173756,Rejected
3883,5,Not Graduate,No,7723720.0,30020475,20,479.0,1599395.0,7432253,6144811,13095442,Rejected
3884,1,Not Graduate,No,3487483.0,23908908,8,828.0,12804517.0,19353751,17680433,2025835,Approved
3885,5,Graduate,Yes,6945755.0,37890321,2,389.0,18832216.0,17821825,6399961,5007232,Rejected
3886,5,Graduate,Yes,4996256.0,34920029,8,799.0,11983309.0,18644605,6602608,3230120,Approved
3887,5,Not Graduate,No,9546306.0,22290133,14,407.0,11001565.0,11953591,6713590,13108158,Rejected
3888,3,Graduate,No,2921714.0,33257036,4,489.0,7883500.0,17331916,13565015,93399,Rejected
3889,3,Not Graduate,No,4619207.0,16195822,4,479.0,27952888.0,7686033,16581257,3793967,Rejected
3890,2,Graduate,No,1727665.0,12973074,12,319.0,18487998.0,12600370,2591269,4277712,Rejected
3891,4,Not Graduate,No,9200634.0,14964168,18,658.0,5660533.0,14956266,19497520,6640287,Approved
3892,3,Graduate,No,9840563.0,11437096,6,306.0,22984532.0,15632909,20751105,2031537,Approved
3893,4,Not Graduate,Yes,8095780.0,9102160,14,621.0,26182978.0,8948061,10211883,11159437,Approved
3894,2,Not Graduate,No,2213488.0,17108012,20,567.0,14899438.0,1565832,17857826,7615760,Rejected
3895,4,Not Graduate,No,2047634.0,20643327,18,726.0,3889186.0,837668,18416119,9082463,Approved
3896,4,Not Graduate,Yes,388944.0,20158288,18,595.0,8295172.0,11309549,17064563,1468384,Rejected
3897,0,Not Graduate,No,,2041888,8,812.0,6997900.0,18694502,9190036,7640093,Approved
3898,4,Graduate,No,4672781.0,35773344,4,869.0,21974265.0,8472331,22916408,1922680,Approved
3899,3,Not Graduate,No,9266127.0,25347975,2,686.0,8266073.0,7249617,23777046,8969204,Approved
3900,5,Not Graduate,Yes,617876.0,38503409,12,563.0,22403534.0,12461745,11562271,11441006,Rejected
3901,2,Graduate,No,3995195.0,25562755,10,389.0,28961328.0,1246049,8681177,1661874,Rejected
3902,2,Not Graduate,Yes,5608471.0,12878590,12,787.0,25878597.0,6383635,24762875,12839899,Approved
3903,5,Not Graduate,Yes,4085665.0,22395616,14,886.0,10862097.0,7840519,24686752,9342141,Approved
3904,1,Not Graduate,No,4596436.0,37601688,18,560.0,5121282.0,701412,24983312,2599063,Rejected
3905,5,Graduate,No,546415.0,9247157,20,787.0,9121881.0,12456511,22558377,6808951,Approved
3906,2,Graduate,No,6286535.0,28204631,20,640.0,24371976.0,10677803,13112623,12429566,Approved
3907,3,Graduate,No,2455899.0,38326587,12,628.0,14885543.0,18662411,813545,6937278,Approved
3908,1,Graduate,No,575631.0,36231737,12,700.0,25645267.0,2466152,16541905,11524749,Approved
3909,3,Not Graduate,No,5552499.0,4160851,6,656.0,11532650.0,18467587,13514723,3781365,Approved
3910,1,Graduate,No,6002638.0,9231127,16,798.0,26326619.0,12031350,24395320,1670177,Approved
3911,0,Graduate,No,6969497.0,24944782,18,734.0,6745271.0,11384554,14276966,14184634,Approved
3912,1,Not Graduate,No,6915902.0,4159970,2,418.0,3487719.0,10549900,6075580,6857582,Approved
3913,0,Graduate,No,1918478.0,4903445,12,346.0,22700637.0,6499121,18148860,14980544,Rejected
3914,5,Graduate,Yes,7257379.0,25991428,14,467.0,8003477.0,10804649,14507563,8715349,Approved
3915,5,Graduate,No,2096415.0,39193920,16,647.0,7814973.0,6373228,16859030,11145888,Approved
3916,2,Graduate,No,497834.0,33004011,20,803.0,3201504.0,14663320,23488459,11645803,Approved
3917,4,Not Graduate,No,660773.0,37364386,16,838.0,27662401.0,14976043,2545622,5713518,Approved
3918,2,Not Graduate,No,8547234.0,18698966,14,595.0,14419827.0,14869601,13918004,4461625,Rejected
3919,4,Not Graduate,Yes,1821348.0,14936697,16,812.0,15878595.0,5994644,702775,9862161,Approved
3920,4,Graduate,No,9111867.0,30028333,18,473.0,22215297.0,6728779,20991979,6889326,Approved
3921,5,Not Graduate,No,5819848.0,26876371,20,694.0,14325313.0,2360911,6472854,14861158,Rejected
3922,2,Graduate,Yes,274745.0,37193767,14,829.0,14131180.0,13719123,18963974,9600139,Approved
3923,4,Graduate,No,5684148.0,30249616,6,602.0,2955029.0,15390645,12535918,3807689,Approved
3924,1,Graduate,No,3522287.0,36899131,18,501.0,14409876.0,75229,4900800,11084481,Approved
3925,5,Graduate,No,1972612.0,2640102,2,832.0,26093459.0,14915642,7953539,11160193,Approved
3926,0,Graduate,No,2308873.0,36988380,16,455.0,10470373.0,18561842,19179389,2415557,Rejected
3927,3,Graduate,No,6600334.0,39241179,12,313.0,3629187.0,17432964,10257712,6465747,Rejected
3928,3,Not Graduate,No,2860877.0,2614659,6,319.0,,8569419,3627857,14946789,Approved
3929,4,Graduate,No,7534927.0,15198247,18,756.0,,4820393,15480630,4054135,Approved
3930,0,Graduate,No,3163421.0,21382257,12,472.0,3451929.0,6108749,24552356,13409146,Rejected
3931,5,Graduate,No,8551175.0,20044813,14,744.0,20097102.0,13704693,9723230,5367337,Approved
3932,1,Not Graduate,No,4327901.0,6283336,4,421.0,11835926.0,5343755,8676869,553986,Approved
3933,3,Graduate,No,5776640.0,35598620,2,796.0,20855486.0,14772160,22988283,9905380,Approved
3934,1,Not Graduate,No,6629936.0,16598104,2,483.0,23185250.0,18021749,9093743,12002532,Approved
3935,1,Not Graduate,No,5315961.0,9167314,6,879.0,11587707.0,1534185,13634254,12643305,Approved
3936,3,Graduate,No,7297648.0,24008714,6,348.0,16506585.0,18133177,6214183,13112280,Rejected
3937,2,Graduate,No,7606605.0,33807426,16,480.0,1369123.0,8364106,17615627,6525270,Rejected
3938,0,Graduate,Yes,7963302.0,431777,14,693.0,1347376.0,5688233,7278911,5311544,Approved
3939,1,Not Graduate,Yes,392888.0,26485444,20,692.0,,13880910,18510893,12702935,Approved
3940,2,Graduate,Yes,3634738.0,4359107,16,647.0,7366124.0,12186791,13204720,153278,Approved
3941,4,Graduate,Yes,7301584.0,27976344,2,775.0,19065294.0,8016406,19135757,13006578,Approved
3942,5,Graduate,No,2531038.0,11893614,8,440.0,15077988.0,9471382,11207322,3748133,Rejected
3943,0,Not Graduate,Yes,3398566.0,13855546,16,829.0,11382299.0,12466149,20947571,8240954,Approved
3944,2,Graduate,No,,9673967,20,883.0,12306615.0,7749424,6695972,12181531,Approved
3945,0,Graduate,Yes,479709.0,33914648,4,770.0,22532818.0,3347403,18582732,11054617,Approved
3946,0,Not Graduate,No,7579617.0,5092291,14,562.0,18572997.0,5078415,20473592,6515546,Approved
3947,3,Not Graduate,No,9540945.0,24897605,16,442.0,23647856.0,12208118,18617829,5424448,Approved
3948,3,Not Graduate,Yes,2459504.0,2795202,18,445.0,8802328.0,12865573,14255213,14757705,Approved
3949,0,Graduate,No,8110967.0,36376312,14,593.0,24817790.0,18378594,9618917,8744649,Approved
3950,1,Not Graduate,Yes,2996890.0,27101173,18,837.0,3748795.0,14026919,20491581,11620924,Approved
3951,0,Not Graduate,No,9525625.0,6014078,4,808.0,5231392.0,14372124,14272322,13512376,Approved
3952,4,Graduate,No,1117658.0,38380378,2,721.0,23760929.0,4210790,14211147,9625088,Approved
3953,5,Not Graduate,No,1952683.0,13903514,2,870.0,28346112.0,7692432,4058893,6644639,Approved
3954,0,Graduate,Yes,1577326.0,19169390,8,863.0,28541127.0,5921427,7901793,5442591,Approved
3955,1,Not Graduate,No,6548650.0,4000561,2,716.0,6522044.0,15186747,1151454,6723306,Approved
3956,5,Graduate,No,6517538.0,5264197,14,406.0,13074147.0,11475262,4472742,529818,Rejected
3957,5,Not Graduate,No,1094803.0,30481772,16,617.0,16813745.0,6727462,19864964,8874380,Approved
3958,2,Graduate,No,7667931.0,3816951,6,358.0,3778198.0,13184637,7728921,723984,Approved
3959,0,Not Graduate,No,6761407.0,27866220,2,557.0,28975351.0,8124900,12159339,4054939,Rejected
3960,0,Graduate,No,9819598.0,7242959,6,724.0,4344063.0,14352466,3703092,1595992,Approved
3961,3,Not Graduate,Yes,3377871.0,2323715,4,830.0,15929000.0,3407380,23220490,5051443,Approved
3962,2,Not Graduate,Yes,2419104.0,30236432,12,465.0,17294734.0,10003743,23140384,10883441,Rejected
3963,0,Graduate,No,1569134.0,26764337,14,324.0,18783215.0,19291931,9515693,7692451,Rejected
3964,3,Not Graduate,Yes,4091390.0,35054400,18,303.0,1692148.0,18667366,24812255,6583598,Rejected
3965,0,Not Graduate,Yes,1011147.0,9756485,10,302.0,72381.0,8755278,8666846,2333121,Rejected
3966,4,Graduate,Yes,6503658.0,25123978,8,717.0,4371106.0,12905847,16275722,6778783,Approved
3967,1,Graduate,No,7043731.0,8435632,2,661.0,1692864.0,14421588,12322768,12540447,Approved
3968,0,Not Graduate,No,5165866.0,7183853,12,668.0,310743.0,4411542,7405319,3435205,Approved
3969,3,Graduate,No,1727682.0,12115453,16,838.0,7793996.0,8692491,15111665,7668062,Approved
3970,2,Graduate,Yes,6748932.0,27467955,8,645.0,18135789.0,15850883,5773950,3152250,Approved
3971,5,Graduate,No,430721.0,33023265,2,343.0,6192101.0,13404510,20321276,10925494,Rejected
3972,3,Graduate,No,8813974.0,9700292,10,863.0,9434660.0,6958012,4591903,10059976,Approved
3973,1,Graduate,No,7066813.0,27561011,20,452.0,2861820.0,15381116,9363288,9264234,Rejected
3974,4,Graduate,No,3386137.0,21270427,10,501.0,2676502.0,6211295,9987129,5016056,Rejected
3975,1,Not Graduate,No,458329.0,28564823,4,620.0,21350788.0,5469856,15723591,14605299,Approved
3976,5,Not Graduate,No,4750470.0,15440706,12,763.0,9880090.0,1749516,11940633,13835647,Approved
3977,2,Graduate,Yes,6603145.0,28238287,20,310.0,24224820.0,8344833,21542428,13549391,Rejected
3978,3,Not Graduate,Yes,8695556.0,2336991,18,879.0,-41173.0,14470948,6388817,4829016,Approved
3979,0,Not Graduate,Yes,9131358.0,14093865,12,526.0,12842445.0,7236026,24387177,4570407,Approved
3980,2,Not Graduate,No,8533845.0,30784110,16,632.0,19423770.0,2751089,13644052,1256054,Approved
3981,4,Graduate,Yes,4483603.0,25156675,20,768.0,521014.0,4499729,20837314,11066710,Approved
3982,4,Graduate,No,8365011.0,26250336,6,314.0,5795245.0,11584047,22208351,4191262,Rejected
3983,1,Not Graduate,Yes,7385642.0,18005436,20,356.0,22700319.0,17822544,3354173,4045465,Rejected
3984,1,Not Graduate,No,4738721.0,24912819,4,629.0,5013770.0,3585968,2855647,14788355,Approved
3985,4,Not Graduate,No,9102230.0,34223631,8,363.0,16019157.0,17465933,3498097,10882534,Rejected
3986,5,Not Graduate,No,7881573.0,2881108,18,529.0,14564489.0,4511947,6775555,718442,Approved
3987,0,Graduate,No,9274252.0,25460698,18,310.0,332457.0,17842105,5650588,14613754,Rejected
3988,2,Not Graduate,Yes,1860828.0,7224151,6,523.0,2909660.0,15179488,11944948,11269482,Approved
3989,2,Graduate,No,657212.0,39133842,2,841.0,10294939.0,7988838,17161444,1384554,Approved
3990,5,Graduate,Yes,3674119.0,31867327,2,805.0,11496733.0,15082604,17067619,2542073,Approved
3991,0,Not Graduate,No,475850.0,26475248,8,821.0,2329247.0,17177864,13561010,6294969,Approved
3992,1,Graduate,No,9123820.0,21205833,8,353.0,7295802.0,18895235,20389650,14671988,Rejected
3993,4,Graduate,Yes,1753169.0,22117682,20,456.0,21116744.0,1299332,18539748,4072692,Rejected
3994,0,Not Graduate,Yes,7031665.0,26067770,12,869.0,8844441.0,10162487,5283182,9361486,Approved
3995,2,Graduate,No,6348272.0,5886401,10,704.0,17996641.0,5798139,3009566,8855013,Approved
3996,2,Not Graduate,No,7033557.0,24246222,12,698.0,20077229.0,1423347,18141465,7012374,Approved
3997,2,Not Graduate,No,3974764.0,27589481,20,702.0,12971430.0,7128647,13240940,10075332,Rejected
3998,2,Not Graduate,No,8526492.0,27651806,14,887.0,1745712.0,11964044,7765532,3195240,Approved
3999,3,Graduate,No,1812791.0,1432628,14,,6092503.0,13054033,23685648,2650109,Approved
4000,0,Graduate,Yes,3188732.0,11471361,20,892.0,17754463.0,1865299,419219,4035259,Approved
4001,3,Graduate,No,2570979.0,26662184,20,,23776307.0,12648586,5606569,3507626,Rejected
4002,4,Graduate,Yes,2420183.0,29689233,18,378.0,9943399.0,3981532,6882157,5562584,Rejected
4003,4,Graduate,No,2644447.0,10816142,12,444.0,19681303.0,4185276,14533806,11468534,Rejected
4004,0,Not Graduate,No,1415322.0,27913012,16,313.0,8118579.0,3592023,18383301,7165593,Rejected
4005,0,Graduate,Yes,776991.0,994961,4,301.0,698883.0,18401619,4416751,7572162,Approved
4006,1,Not Graduate,No,2093818.0,4877277,16,815.0,5822756.0,3417509,3786847,2114163,Approved
4007,2,Graduate,No,7232159.0,13316803,18,365.0,28331654.0,8174788,13801673,2116803,Approved
4008,2,Not Graduate,No,9461017.0,4659742,8,545.0,16249541.0,8706860,18979876,7864886,Approved
4009,4,Not Graduate,Yes,4012205.0,8302974,10,729.0,1733733.0,11306569,15347802,1871534,Approved
4010,0,Graduate,Yes,6232977.0,19414753,10,871.0,3890802.0,18410287,19018386,3653585,Approved
4011,0,Graduate,No,2285503.0,6238831,4,531.0,13184248.0,11032416,5688306,8104378,Rejected
4012,2,Not Graduate,No,1061316.0,24148320,10,735.0,6604002.0,9664498,9095976,12322788,Approved
4013,4,Not Graduate,No,2885327.0,16427363,18,652.0,18862024.0,8261107,16786319,13700554,Approved
4014,1,Not Graduate,Yes,7195082.0,7072160,8,682.0,4653204.0,2582357,21608700,11218403,Approved
4015,3,Graduate,No,6323631.0,22062611,20,359.0,22300539.0,3548000,8322418,4706617,Approved
4016,1,Graduate,No,7547914.0,3343276,6,769.0,1635726.0,14219055,20949715,3189610,Approved
4017,5,Not Graduate,No,2132527.0,25071550,14,710.0,5641959.0,3950724,10577339,13132504,Approved
4018,5,Not Graduate,No,361361.0,38624199,16,382.0,5010584.0,17824680,16384440,10341632,Rejected
4019,1,Graduate,No,3326919.0,31222784,20,373.0,23842710.0,7523584,5604323,9747070,Rejected
4020,1,Not Graduate,No,7555394.0,27207035,12,610.0,8439129.0,13913650,14747711,2834905,Approved
4021,2,Graduate,No,6972282.0,5032529,12,753.0,13213102.0,13877903,16027652,1634988,Approved
4022,1,Graduate,No,3311027.0,32771851,10,325.0,1636192.0,13362531,19115665,164445,Rejected
4023,4,Graduate,No,2573079.0,30755507,12,725.0,12319751.0,8994463,10525001,3141106,Approved
4024,4,Graduate,No,9541861.0,23302463,18,676.0,169334.0,18826598,15609599,2751365,Approved
4025,4,Not Graduate,No,3058881.0,26972456,4,542.0,10358339.0,271150,12114268,3237082,Rejected
4026,4,Graduate,Yes,1645346.0,24739329,20,622.0,27339541.0,14365966,6253334,4232755,Rejected
4027,2,Graduate,Yes,3626645.0,15057133,6,479.0,17090863.0,4613785,31135,6868498,Rejected
4028,0,Not Graduate,Yes,4861214.0,23793244,2,565.0,19967587.0,14751229,94832,5649765,Rejected
4029,4,Not Graduate,Yes,4329782.0,24432686,8,849.0,3832169.0,1044184,10859002,2301164,Approved
4030,2,Not Graduate,Yes,377367.0,26331760,4,679.0,8402899.0,13978038,12329482,7311018,Approved
4031,4,Not Graduate,No,885691.0,28366898,12,376.0,22686205.0,13249099,418497,8933650,Rejected
4032,1,Graduate,No,6799240.0,30850152,2,823.0,17282243.0,13148154,17237727,5213990,Approved
4033,0,Not Graduate,No,4852397.0,16770704,16,348.0,28386415.0,10553119,7667961,124779,Rejected
4034,5,Not Graduate,Yes,5223722.0,15308462,20,553.0,15887869.0,4388310,2544516,102047,Approved
4035,0,Not Graduate,Yes,9214913.0,18493316,12,679.0,15356575.0,9360694,2265336,3019503,Approved
4036,5,Graduate,No,2675476.0,4006779,18,548.0,13789387.0,5592280,16442718,14761536,Approved
4037,5,Graduate,No,872661.0,6919441,12,371.0,3771945.0,2581815,19903756,4958424,Rejected
